customer_id,age,gender,tenure,monthly_charges,total_charges,contract,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,churn
CUST_000256,37,Male,55,40.92,2420.04,Two year,DSL,No,No,No,Credit card,Yes,No
CUST_000257,64,Male,9,105.53,1011.6,One year,Fiber optic,Yes,No,No,Credit card,Yes,No
CUST_000258,34,Female,8,105.09,957.94,Month-to-month,Fiber optic,Yes,No,No,Electronic check,No,No
CUST_000259,51,Female,49,65.47,3558.04,One year,Fiber optic,No,No,No,Mailed check,Yes,No
CUST_000260,56,Male,38,24.41,1015.34,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_000261,31,Male,17,29.84,444.34,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_000262,44,Male,3,28.4,78.53,One year,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_000263,18,Female,5,38.37,195.12,One year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_000264,29,Female,25,84.79,2253.01,One year,Fiber optic,No,Yes,Yes,Mailed check,No,No
CUST_000265,41,Female,11,38.74,400.98,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_000266,26,Female,43,29.19,1102.04,One year,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_000267,69,Male,71,118.04,7905.9,One year,Fiber optic,No,Yes,No,Mailed check,No,No
CUST_000268,23,Female,39,57.12,2408.81,Two year,DSL,Yes,No,Yes,Electronic check,Yes,No
CUST_000269,38,Female,11,59.88,733.26,Month-to-month,DSL,No,No,Yes,Bank transfer,No,Yes
CUST_000270,46,Male,37,22.1,918.99,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_000271,66,Male,10,97.24,937.06,One year,Fiber optic,No,Yes,No,Mailed check,No,No
CUST_000272,23,Female,4,22.85,87.91,Two year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_000273,62,Female,1,43.93,42.7,Month-to-month,DSL,Yes,No,No,Mailed check,No,No
CUST_000274,45,Male,11,99.3,1051.6,Month-to-month,Fiber optic,No,No,No,Credit card,Yes,Yes
CUST_000275,30,Female,56,104.94,6169.64,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,Yes,No
CUST_000276,51,Female,6,20.78,119.38,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,Yes
CUST_000277,47,Male,5,50.93,218.01,Month-to-month,DSL,Yes,No,Yes,Credit card,Yes,Yes
CUST_000278,35,Male,72,31.31,2213.08,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_000279,46,Male,1,69.34,63.6,One year,Fiber optic,No,No,No,Credit card,Yes,Yes
CUST_000280,39,Female,36,50.02,1546.17,Month-to-month,DSL,No,No,Yes,Bank transfer,Yes,No
CUST_000281,46,Male,9,104.26,930.13,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,No
CUST_000282,54,Male,1,36.6,33.37,Month-to-month,DSL,Yes,Yes,No,Electronic check,No,Yes
CUST_000283,68,Male,59,57.81,3362.43,Month-to-month,DSL,No,No,Yes,Mailed check,Yes,No
CUST_000284,26,Female,3,96.7,270.76,Two year,Fiber optic,Yes,No,No,Credit card,Yes,Yes
CUST_000285,76,Male,19,60.0,1175.47,One year,DSL,Yes,Yes,No,Bank transfer,No,No
CUST_000286,18,Male,7,41.54,333.6,Two year,DSL,No,No,No,Bank transfer,Yes,No
CUST_000287,42,Male,1,36.67,37.19,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,Yes
CUST_000288,53,Female,1,70.2,73.29,Two year,Fiber optic,No,Yes,No,Mailed check,Yes,No
CUST_000289,49,Female,2,87.21,196.36,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,No
CUST_000290,35,Male,1,40.98,39.43,One year,DSL,No,No,No,Mailed check,Yes,Yes
CUST_000291,41,Female,34,37.52,1148.07,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_000292,37,Female,15,34.1,478.17,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_000293,36,Female,10,66.39,644.54,One year,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,No
CUST_000294,57,Female,13,20.19,273.89,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_000295,50,Male,63,25.82,1384.9,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_000296,34,Male,57,72.88,4594.56,One year,Fiber optic,No,No,Yes,Electronic check,No,No
CUST_000297,58,Female,30,99.67,2609.84,Month-to-month,Fiber optic,No,No,No,Credit card,Yes,No
CUST_000298,49,Female,51,54.91,3137.01,Month-to-month,DSL,No,Yes,Yes,Mailed check,Yes,No
CUST_000299,57,Female,9,63.26,646.1,Month-to-month,DSL,No,No,Yes,Bank transfer,Yes,Yes
CUST_000300,54,Male,11,63.56,801.96,Month-to-month,DSL,Yes,No,Yes,Bank transfer,Yes,Yes
CUST_000301,32,Female,22,54.77,1316.82,Two year,DSL,No,No,Yes,Electronic check,Yes,No
CUST_000302,36,Female,23,35.17,722.0,Month-to-month,DSL,No,No,No,Electronic check,Yes,Yes
CUST_000303,56,Male,15,27.18,432.92,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,Yes
CUST_000304,54,Male,12,50.39,550.86,Two year,DSL,Yes,No,No,Mailed check,Yes,Yes
CUST_000305,44,Female,72,29.98,2415.73,One year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_000306,46,Female,41,98.18,3803.91,Month-to-month,Fiber optic,No,Yes,No,Credit card,No,Yes
CUST_000307,64,Male,13,63.82,786.55,Two year,DSL,Yes,Yes,No,Bank transfer,Yes,No
CUST_000308,36,Female,31,113.69,3965.98,Month-to-month,Fiber optic,No,No,Yes,Credit card,Yes,No
CUST_000309,53,Male,7,38.27,228.77,Month-to-month,DSL,No,Yes,Yes,Credit card,Yes,No
CUST_000310,41,Male,2,25.32,45.99,Two year,No,No internet service,No internet service,No internet service,Bank transfer,No,Yes
CUST_000311,41,Female,10,36.66,358.01,Two year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_000312,61,Female,12,59.73,759.92,Month-to-month,DSL,No,No,Yes,Bank transfer,Yes,Yes
CUST_000313,57,Female,1,25.51,26.64,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_000314,57,Female,40,105.18,4421.02,Month-to-month,Fiber optic,Yes,No,No,Electronic check,Yes,No
CUST_000315,64,Male,10,55.16,614.49,Month-to-month,DSL,No,Yes,No,Bank transfer,Yes,No
CUST_000316,45,Female,20,91.04,1613.79,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,Yes,No
CUST_000317,55,Male,1,76.08,76.59,Month-to-month,Fiber optic,No,Yes,No,Electronic check,Yes,Yes
CUST_000318,40,Male,4,61.66,263.32,Two year,DSL,No,No,Yes,Mailed check,No,No
CUST_000319,49,Male,52,102.28,5535.75,Two year,Fiber optic,Yes,No,Yes,Electronic check,No,No
CUST_000320,43,Male,22,40.07,867.87,Month-to-month,DSL,No,Yes,No,Bank transfer,No,No
CUST_000321,46,Male,72,103.76,6388.47,One year,Fiber optic,Yes,Yes,No,Credit card,Yes,No
CUST_000322,53,Male,72,57.24,3577.83,Month-to-month,DSL,No,No,Yes,Bank transfer,No,No
CUST_000323,32,Male,11,37.74,367.68,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_000324,76,Male,8,77.26,589.01,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,Yes,Yes
CUST_000325,29,Female,46,64.66,2633.19,One year,DSL,No,No,No,Electronic check,Yes,No
CUST_000326,26,Male,72,39.6,2787.97,Month-to-month,DSL,Yes,No,No,Bank transfer,No,No
CUST_000327,62,Male,23,53.02,1101.9,Two year,DSL,No,No,No,Electronic check,Yes,No
CUST_000328,56,Female,38,101.14,4165.2,One year,Fiber optic,Yes,No,No,Mailed check,Yes,No
CUST_000329,54,Female,36,47.57,1903.37,Month-to-month,DSL,No,No,Yes,Bank transfer,No,No
CUST_000330,54,Female,10,29.5,285.23,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_000331,44,Male,20,37.82,758.97,One year,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_000332,31,Female,42,100.49,4794.79,Two year,Fiber optic,Yes,No,Yes,Credit card,Yes,No
CUST_000333,46,Male,27,49.91,1361.92,One year,DSL,No,Yes,Yes,Bank transfer,Yes,No
CUST_000334,34,Male,1,72.06,82.76,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,No,Yes
CUST_000335,59,Male,9,65.4,525.41,One year,Fiber optic,No,No,No,Bank transfer,Yes,No
CUST_000336,42,Female,3,71.87,239.04,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,Yes,No
CUST_000337,32,Male,6,117.59,704.95,Two year,Fiber optic,No,Yes,No,Bank transfer,Yes,Yes
CUST_000338,40,Male,56,107.02,5134.99,One year,Fiber optic,No,Yes,No,Bank transfer,Yes,No
CUST_000339,51,Male,1,118.19,134.93,One year,Fiber optic,Yes,Yes,No,Bank transfer,Yes,No
CUST_000340,36,Female,5,20.71,118.0,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_000341,32,Female,8,55.41,427.76,One year,DSL,Yes,No,No,Electronic check,No,Yes
CUST_000342,48,Male,23,67.44,1762.45,Month-to-month,Fiber optic,No,Yes,No,Electronic check,Yes,Yes
CUST_000343,48,Female,18,108.01,1734.8,Month-to-month,Fiber optic,No,No,No,Electronic check,No,Yes
CUST_000344,37,Female,5,46.43,244.69,Month-to-month,DSL,No,No,No,Mailed check,No,Yes
CUST_000345,37,Female,4,70.27,255.1,Two year,Fiber optic,Yes,No,Yes,Credit card,Yes,No
CUST_000346,48,Male,6,31.36,173.86,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_000347,23,Female,16,80.41,1394.38,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,Yes
CUST_000348,23,Male,7,54.79,369.42,Two year,DSL,No,No,No,Bank transfer,Yes,No
CUST_000349,34,Female,70,54.75,3265.82,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,No,No
CUST_000350,41,Male,14,56.15,765.87,Month-to-month,DSL,Yes,Yes,No,Bank transfer,Yes,No
CUST_000351,49,Male,1,64.77,59.49,Month-to-month,DSL,No,Yes,No,Bank transfer,No,Yes
CUST_000352,67,Male,31,27.73,906.91,One year,No,No internet service,No internet service,No internet service,Electronic check,No,No
CUST_000353,57,Female,9,90.59,740.57,Month-to-month,Fiber optic,Yes,No,No,Credit card,No,No
CUST_000354,42,Male,25,59.14,1630.31,Month-to-month,DSL,No,Yes,No,Credit card,Yes,Yes
CUST_000355,44,Female,7,31.57,205.55,One year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_000356,29,Male,20,67.05,1297.97,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,Yes,Yes
CUST_000357,44,Female,35,60.29,1982.3,One year,DSL,No,No,Yes,Electronic check,No,No
CUST_000358,40,Female,63,67.83,4457.8,Month-to-month,Fiber optic,No,Yes,No,Electronic check,Yes,No
CUST_000359,49,Female,7,40.12,247.24,One year,DSL,No,No,No,Credit card,No,No
CUST_000360,32,Female,9,22.04,197.06,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_000361,52,Female,14,69.29,921.88,One year,Fiber optic,Yes,No,No,Electronic check,Yes,No
CUST_000362,67,Male,62,20.51,1418.16,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_000363,43,Female,55,36.65,1757.78,One year,DSL,Yes,No,No,Credit card,Yes,No
CUST_000364,51,Male,2,28.85,63.41,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_000365,55,Female,3,42.59,115.03,Two year,DSL,No,No,No,Electronic check,Yes,No
CUST_000366,38,Female,16,22.53,315.99,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_000367,48,Male,2,33.17,60.42,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_000368,45,Male,10,77.44,682.09,One year,Fiber optic,No,Yes,No,Bank transfer,Yes,No
CUST_000369,46,Male,3,66.04,199.37,One year,Fiber optic,No,Yes,Yes,Mailed check,No,No
CUST_000370,33,Female,24,88.01,2421.61,Month-to-month,Fiber optic,No,Yes,No,Electronic check,No,Yes
CUST_000371,45,Female,71,26.21,1600.94,Two year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_000372,52,Female,72,44.56,3170.91,Two year,DSL,Yes,Yes,No,Mailed check,Yes,No
CUST_000373,66,Female,11,89.49,950.74,One year,Fiber optic,Yes,No,Yes,Credit card,Yes,No
CUST_000374,59,Female,21,33.38,667.25,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_000375,77,Male,46,98.91,4320.36,One year,Fiber optic,Yes,No,No,Mailed check,No,No
CUST_000376,33,Male,2,116.55,260.72,Month-to-month,Fiber optic,No,Yes,No,Credit card,No,Yes
CUST_000377,58,Female,28,30.35,727.17,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_000378,47,Female,12,49.18,638.83,Two year,DSL,No,Yes,Yes,Bank transfer,No,No
CUST_000379,77,Female,5,76.74,355.26,Two year,Fiber optic,Yes,No,No,Electronic check,Yes,No
CUST_000380,32,Male,12,57.66,667.69,Two year,DSL,No,Yes,Yes,Electronic check,Yes,No
CUST_000381,32,Male,1,39.22,38.28,Month-to-month,DSL,No,No,No,Electronic check,Yes,Yes
CUST_000382,36,Male,28,92.01,2425.36,Month-to-month,Fiber optic,No,Yes,No,Electronic check,Yes,No
CUST_000383,18,Male,6,88.17,464.52,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_000384,37,Male,8,101.21,716.0,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,Yes,Yes
CUST_000385,33,Female,3,115.47,325.43,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,No
CUST_000386,47,Male,47,63.4,3267.48,Month-to-month,DSL,No,Yes,No,Mailed check,Yes,Yes
CUST_000387,50,Female,16,40.03,570.28,One year,DSL,No,No,Yes,Credit card,No,No
CUST_000388,73,Male,20,79.4,1703.59,One year,Fiber optic,No,No,Yes,Credit card,Yes,Yes
CUST_000389,59,Female,20,109.64,2053.91,One year,Fiber optic,No,No,Yes,Credit card,Yes,No
CUST_000390,36,Male,12,93.51,1251.21,Two year,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_000391,31,Male,5,89.92,439.93,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,Yes,No
CUST_000392,52,Male,32,34.21,986.91,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,No,No
CUST_000393,25,Female,3,98.11,337.23,One year,Fiber optic,Yes,No,No,Bank transfer,No,Yes
CUST_000394,72,Female,2,64.12,115.8,Month-to-month,DSL,Yes,Yes,No,Mailed check,Yes,No
CUST_000395,62,Male,29,31.68,937.36,One year,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_000396,37,Male,5,29.32,149.65,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_000397,19,Female,8,94.85,729.85,Month-to-month,Fiber optic,Yes,No,No,Electronic check,Yes,No
CUST_000398,65,Male,15,36.17,616.04,One year,No,No internet service,No internet service,No internet service,Electronic check,No,Yes
CUST_000399,43,Male,14,98.7,1524.35,Two year,Fiber optic,Yes,No,No,Mailed check,Yes,No
CUST_000400,63,Female,29,100.59,3205.75,Two year,Fiber optic,Yes,Yes,Yes,Bank transfer,No,No
CUST_000401,21,Female,23,64.14,1685.06,Month-to-month,DSL,No,No,No,Electronic check,No,No
CUST_000402,36,Male,24,99.01,2345.66,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,Yes,No
CUST_000403,45,Male,30,46.41,1224.05,Two year,DSL,No,No,No,Mailed check,Yes,No
CUST_000404,45,Female,8,55.74,481.43,Month-to-month,DSL,No,No,No,Mailed check,Yes,Yes
CUST_000405,38,Male,9,54.78,475.39,Month-to-month,DSL,No,Yes,Yes,Bank transfer,No,No
CUST_000406,54,Male,13,35.42,417.68,Two year,DSL,No,Yes,Yes,Credit card,No,No
CUST_000407,28,Female,8,90.7,721.95,One year,Fiber optic,Yes,Yes,Yes,Credit card,No,No
CUST_000408,42,Female,72,105.86,8595.36,Two year,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_000409,46,Male,40,49.97,1801.73,Month-to-month,DSL,Yes,No,No,Electronic check,No,Yes
CUST_000410,52,Female,4,35.59,157.25,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,Yes
CUST_000411,55,Female,1,48.53,47.34,Two year,DSL,No,No,No,Credit card,Yes,No
CUST_000412,28,Male,1,119.08,106.11,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,Yes,Yes
CUST_000413,21,Female,6,43.79,290.2,One year,DSL,Yes,Yes,No,Credit card,Yes,Yes
CUST_000414,64,Male,2,37.76,86.16,Month-to-month,DSL,Yes,No,No,Credit card,No,No
CUST_000415,49,Male,18,47.9,808.21,Two year,DSL,No,No,No,Bank transfer,Yes,No
CUST_000416,33,Female,46,94.79,4103.35,One year,Fiber optic,No,No,Yes,Electronic check,Yes,No
CUST_000417,68,Male,32,84.2,2605.93,Month-to-month,Fiber optic,No,No,Yes,Mailed check,Yes,No
CUST_000418,46,Male,5,42.27,231.27,Month-to-month,DSL,Yes,No,No,Electronic check,No,Yes
CUST_000419,62,Male,12,101.96,1043.82,One year,Fiber optic,No,No,Yes,Credit card,No,Yes
CUST_000420,46,Male,17,46.31,722.07,One year,DSL,Yes,No,No,Electronic check,No,No
CUST_000421,75,Female,39,32.63,1351.18,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_000422,71,Female,43,107.85,4506.27,Two year,Fiber optic,No,No,No,Electronic check,No,No
CUST_000423,41,Female,57,57.83,3128.49,Month-to-month,DSL,No,No,Yes,Electronic check,Yes,No
CUST_000424,59,Male,17,85.64,1618.48,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,No,No
CUST_000425,54,Male,28,31.36,988.02,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_000426,65,Male,2,89.73,203.58,Two year,Fiber optic,Yes,Yes,No,Electronic check,No,Yes
CUST_000427,30,Male,19,112.89,1998.55,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,Yes,Yes
CUST_000428,55,Male,6,113.33,764.13,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,No,No
CUST_000429,60,Female,13,83.91,1168.38,Two year,Fiber optic,No,Yes,No,Credit card,Yes,No
CUST_000430,18,Female,24,21.83,469.57,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_000431,27,Female,7,23.35,168.86,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_000432,18,Male,1,85.19,73.08,Month-to-month,Fiber optic,No,Yes,No,Credit card,Yes,Yes
CUST_000433,40,Female,1,96.03,102.03,One year,Fiber optic,Yes,No,No,Mailed check,Yes,Yes
CUST_000434,55,Male,1,101.12,108.21,One year,Fiber optic,Yes,Yes,No,Bank transfer,Yes,Yes
CUST_000435,67,Male,1,83.23,90.45,Two year,Fiber optic,No,No,No,Mailed check,Yes,Yes
CUST_000436,46,Female,2,33.35,60.15,Two year,No,No internet service,No internet service,No internet service,Electronic check,No,No
CUST_000437,69,Female,6,116.58,726.39,One year,Fiber optic,No,No,No,Bank transfer,No,Yes
CUST_000438,24,Male,6,100.86,546.86,One year,Fiber optic,No,Yes,No,Electronic check,Yes,Yes
CUST_000439,19,Male,72,39.76,3246.31,Month-to-month,DSL,Yes,No,No,Mailed check,Yes,No
CUST_000440,44,Male,8,96.88,815.73,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,Yes,No
CUST_000441,50,Female,3,30.84,81.29,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_000442,44,Male,18,112.89,1841.23,Two year,Fiber optic,No,Yes,No,Electronic check,No,Yes
CUST_000443,18,Female,46,45.51,2196.12,Month-to-month,DSL,No,No,No,Mailed check,Yes,Yes
CUST_000444,43,Male,27,47.69,1278.62,Month-to-month,DSL,Yes,No,No,Credit card,Yes,No
CUST_000445,25,Male,8,97.93,838.98,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,Yes,Yes
CUST_000446,55,Male,19,30.49,541.21,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,Yes
CUST_000447,50,Male,30,34.38,1080.26,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,Yes
CUST_000448,30,Male,31,20.81,582.59,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_000449,37,Female,26,95.99,2528.47,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,No,No
CUST_000450,29,Female,49,71.69,3995.26,One year,Fiber optic,No,Yes,No,Credit card,Yes,No
CUST_000451,44,Female,48,82.34,4104.35,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,Yes,No
CUST_000452,59,Female,20,101.39,1754.04,One year,Fiber optic,No,Yes,Yes,Electronic check,No,No
CUST_000453,30,Female,13,73.66,1097.99,Two year,Fiber optic,Yes,No,No,Credit card,No,No
CUST_000454,52,Female,24,81.99,1765.2,Two year,Fiber optic,Yes,No,Yes,Electronic check,Yes,No
